1,30.604841,0
2,22.343831,0
6,0.843131,0
7,0.199038,0
9,0.842288,0
10,0.179872,0
12,0.841300,0
13,0.200947,0
15,0.843288,0
16,0.200007,0
18,0.845090,0
19,0.204349,0
21,0.844792,0
22,0.208948,0
24,0.843926,0
25,0.162498,0
27,0.843899,0
28,0.212906,0
30,0.847126,0
31,0.223663,0
33,0.849659,0
34,0.222717,0
36,0.849462,0
37,0.200850,0
39,0.853113,0
40,0.160817,0
42,0.853544,0
43,0.196947,0
45,0.200623,0
47,0.193163,0
49,0.236390,0
51,0.181587,0
53,0.228108,0
54,0.628446,0
56,0.249191,0
57,0.626481,0
58,0.001684,0
60,0.212244,0
61,0.636207,0
62,0.012008,0
64,0.272363,0
65,0.652532,0
66,0.043078,0
68,0.260092,0
69,0.044259,0
71,0.294774,0
72,0.685573,0
73,0.022285,0
75,0.280821,0
76,0.690169,0
77,0.081028,0
79,0.282913,0
80,0.710063,0
81,0.076295,0
83,0.282731,0
84,0.721356,0
85,0.037034,0
87,0.726844,0
88,0.296275,0
89,0.057120,0
91,0.338431,0
92,0.750173,0
93,0.087432,0
95,0.356643,0
96,0.772602,0
97,0.121048,0
99,0.338764,0
100,0.780837,0
101,0.144920,0
103,0.358131,0
104,0.791567,0
105,0.086492,0
107,0.796381,0
108,0.399626,0
109,0.084781,0
111,0.410978,0
112,0.813460,0
113,0.143411,0
115,0.425797,0
116,0.820450,0
117,0.104988,0
119,0.450242,0
120,0.834445,0
121,0.159734,0
123,0.443474,0
124,0.195532,0
125,0.031431,0
127,0.460203,0
128,0.195176,0
130,0.467183,0
131,0.259264,0
133,0.487867,0
134,0.270550,0
135,0.088964,0
137,0.503821,0
138,0.285485,0
139,0.100971,0
141,0.526404,0
142,0.318494,0
143,0.083726,0
145,0.520301,0
146,0.320162,0
147,0.058036,0
149,0.547882,0
150,0.339406,0
151,0.134722,0
153,0.570798,0
154,0.377876,0
155,0.178399,0
157,0.587273,0
158,0.376488,0
159,0.211270,0
161,0.594442,0
162,0.392864,0
163,0.196608,0
165,0.607525,0
166,0.392077,0
167,0.183918,0
169,0.632600,0
170,0.430629,0
171,0.255141,0
172,0.007687,0
174,0.645302,0
175,0.431061,0
176,0.298194,0
178,0.658854,0
179,0.440640,0
180,0.302540,0
181,0.043447,0
183,0.681437,0
184,0.482742,0
185,0.330178,0
186,0.002105,0
188,0.697417,0
189,0.493365,0
190,0.312619,0
191,0.005083,0
193,0.710667,0
