1,30.604841,0
2,22.343831,0
6,11.000620,0
7,2.967346,0
23,2.498484,0
26,9.969232,0
28,0.280637,0
36,3.601600,0
37,4.863566,0
42,5.300802,0
45,3.161421,0
47,2.468355,0
51,9.542087,0
52,15.503545,0
53,10.662880,0
59,8.291724,0
62,5.286234,0
68,10.702546,0
88,9.612815,0
95,0.862485,0
99,4.574596,0
113,12.102282,0
130,3.787980,0
136,11.184615,0
143,2.834351,0
155,7.510105,0
162,7.014688,0
177,9.217704,0
184,5.956126,0
192,5.863059,0
199,2.966585,0
209,0.425765,0
211,3.685904,0
212,2.877519,0
218,1.560016,0
220,2.246386,0
225,3.652219,0
230,6.519543,0
232,5.847806,0
245,2.000006,0
248,0.972019,0
250,2.936138,0
251,4.123541,0
257,1.570187,0
258,5.519642,0
265,6.316393,0
271,3.666082,0
274,1.487434,0
277,3.065033,0
280,4.394676,0
286,1.073572,0
290,3.162074,0
291,4.208095,0
296,0.118867,0
301,0.174803,0
303,1.276213,0
305,9.155524,0
311,5.217378,0
312,5.503874,0
318,3.094226,0
329,8.711099,0
335,9.815060,0
340,2.317221,0
347,2.376766,0
359,13.083616,0
364,1.611011,0
384,2.601566,0
385,4.926661,0
387,2.265742,0
392,11.015459,0
412,12.892770,0
418,5.749411,0
421,11.375774,0
423,12.613958,0
437,15.772720,0
443,2.474547,0
454,0.463105,0
456,5.948129,0
474,2.899857,0
477,2.064687,0
480,5.737539,0
483,2.511973,0
485,4.279002,0
490,0.954703,0
493,3.104705,0
494,2.323723,0
498,3.279251,0
505,0.405519,0
510,8.003800,0
521,9.946638,0
535,1.918815,0
540,4.639579,0
546,6.089386,0
554,8.161387,0
561,3.920357,0
568,6.929999,0
574,1.959188,0
576,6.300712,0
587,5.400303,0
593,5.279500,0
601,6.631179,0
607,5.192655,0
609,0.793758,0
616,6.876677,0
622,2.498528,0
624,2.971885,0
632,4.708691,0
636,4.447713,0
647,3.324364,0
650,2.897585,0
653,1.611047,0
662,4.118130,0
664,2.875852,0
667,4.505683,0
673,0.390016,0
680,0.635184,0
685,2.864274,0
686,7.273166,0
691,3.203413,0
693,8.009226,0
700,6.231565,0
706,9.481063,0
724,8.169715,0
730,8.059031,0
747,9.923084,0
762,6.035069,0
780,4.538151,0
785,3.616414,0
787,3.881928,0
789,1.429164,0
794,5.377362,0
797,1.168369,0
801,2.185479,0
812,4.352806,0
813,2.877784,0
815,0.039387,0
