-612,19.565530023409384,0.05601433331773668,0.0,0.06300000101327896,0.0
-601,19.14111776798617,-1.0043899780936103,0.0,0.06300000101327896,0.0
-576,19.141118035658153,-1.9322437545406288,0.0,0.11599999666213989,0.0
-551,19.141118232964587,-2.3961747204606922,0.0,0.07900000363588333,0.0
-526,19.14111834752961,-2.628138559295654,0.0,0.05299999937415123,0.0
-501,19.56553070160605,-2.6281383401716027,0.0,0.1340000033378601,0.0
-476,19.565530556278194,-2.329895178800346,0.0,0.03306248673076555,0.0
-451,19.56553038973459,-1.9322435934381494,0.0,0.04981425561266521,0.0
-426,19.989942631106626,-1.6008671388108566,0.0,0.11632243520996392,0.0
-401,19.989942498861804,-1.1038026985512606,0.0,0.10314302695182702,0.0
-376,20.414354770028527,-0.6067382077595749,0.0,0.061000000685453415,0.0
-351,20.414354735022545,-0.10967380894314278,0.0,0.1080000028014183,0.0
-326,20.838767098216824,0.3211153098876516,0.0,0.07500000298023224,0.0
-301,20.838767154084955,0.8181796672056383,0.0,0.06300000101327896,0.0
-276,20.83876723364401,1.2158311531042272,0.0,0.11644832373026517,0.0
-251,20.83876726688201,1.348381648366916,0.0,0.2720000147819519,0.0
-201,20.83876724955581,1.2821064007908292,0.0,0.02199999988079071,0.0
-176,20.83876721066028,1.1164182816295805,0.0,0.025959135716248645,0.0
-151,20.414354822714294,0.9507302417915654,0.0,0.0329292096120506,0.0
-126,20.414354794780234,0.7850421088711766,0.0,0.032999999821186066,0.0
-101,19.98994241682759,0.6193540275347142,0.0,0.014999999664723873,0.0
-76,19.98994239419746,0.38739062217232373,0.0,0.005131467426220272,0.0
-51,19.98994238429678,0.22170247532702175,0.0,0.04600000008940697,0.0
-26,19.565530024470167,0.12228959747109953,0.0,0.008392129006690764,0.0
-2,19.565530026238147,-0.17594909149532276,0.0,0.004999999888241291,0.0
23,19.14111768807353,-0.4410501851580006,0.0,0.003020225800788477,0.0
48,19.141117694084656,-0.5073254549476363,0.0,0.026757291380271338,0.0
73,19.141117705046128,-0.606738359521574,0.0,0.030959134692196525,0.0
98,18.71670537333888,-0.7724265983421267,0.0,0.026000000536441803,0.0
123,18.716705464566576,-1.2363535252735791,0.0,0.04899999871850014,0.0
148,18.292293234433952,-1.6671429535467641,0.0,0.04899999871850014,0.0
173,17.867880879574678,-1.6671430925462,0.0,0.03799999877810478,0.0
198,17.867880901851205,-1.7334183789131026,0.0,0.03799999877810478,0.0
223,17.867880936503585,-1.83283130835294,0.0,0.004000000189989805,0.0
248,17.867880960901687,-1.8991065947198413,0.0,0.09233594897237887,0.0
273,17.44346869948432,-2.131070274573205,0.0,0.013000000268220901,0.0
298,17.4434687422694,-2.2304832123569307,0.0,0.013000000268220901,0.0
348,17.44346871362815,-2.164207920464275,0.0,0.023000000044703484,0.0
373,17.443468771617844,-2.2967585041390706,0.0,0.02500000037252903,0.0
398,17.44346884905531,-2.4624509241600916,0.0,0.020999999716877937,0.0
423,17.443468932150306,-2.6281394357917804,0.0,0.035999998450279236,0.0
448,17.443469038582617,-2.8269656496503384,0.0,0.012000000104308128,0.0
473,17.443469133346273,-2.992654161282021,0.0,0.027000000700354576,0.0
498,17.443469172595396,-3.0589295659015368,0.0,0.007000000216066837,0.0
523,17.443469233413865,-3.1583426728584416,0.0,0.0020000000949949026,0.0
548,17.443469427184322,-3.456581993673884,0.0,0.00800000037997961,0.0
573,17.01905731048022,-3.7879593327071968,0.0,0.023000000044703484,0.0
598,17.019057385442515,-3.8873724480080254,0.0,0.017999999225139618,0.0
623,17.01905756789791,-4.119336383544176,0.0,0.017000000923871994,0.0
648,17.01905770438586,-4.2850249089350285,0.0,0.013000000268220901,0.0
673,16.59464549371792,-4.450713805408951,0.0,0.023000000044703484,0.0
698,16.594645552061216,-4.516989221135281,0.0,0.008999999612569809,0.0
723,16.59464573239503,-4.715815468203747,0.0,0.010999999940395355,0.0
748,16.594646017393195,-5.014054838751179,0.0,0.017000000923871994,0.0
773,16.170233763325598,-5.113468388681566,0.0,0.006000000052154064,0.0
798,16.170234001649117,-5.345432362898162,0.0,0.009999999776482582,0.0
823,15.745821825465212,-5.5111213754135004,0.0,0.010224756268515782,0.0
873,15.745821897598738,-5.577396802136127,0.0,0.003151693338767458,0.0
923,15.745821934019098,-5.610534515525071,0.0,0.012000000104308128,0.0
973,15.745821897598738,-5.577396802136127,0.0,0.004999999888241291,0.0
998,15.745821825465212,-5.5111213754135004,0.0,0.039803887734415865,0.0
1023,15.745821754038877,-5.444845948635614,0.0,0.02199999988079071,0.0
1098,15.745821934019098,-5.610534515525071,0.0,0.043505762368834085,0.0
1148,15.745822007567005,-5.676809942247698,0.0,0.017999999225139618,0.0
1198,15.745822119303252,-5.776223082359266,0.0,0.002123859916045543,0.0
1223,15.745822195326333,-5.842498509137148,0.0,0.017999999225139618,0.0
1248,15.745822271349414,-5.908773935859775,0.0,0.014000000432133675,0.0
1273,15.745822388036,-6.008187075971337,0.0,0.02199999988079071,0.0
